Stock,TranAD_Score,GraphSAGE_Anomaly,MTAD_Anomaly,Net_Sentiment,TRANAD_Scaled,GraphSAGE_Scaled,MTAD_Scaled,FinBERT_Risk,Suspicious_Score
JSW STEEL EMPLOYEES WELFARE TRUST   OPJ SAMRUDDHI ESOP PLAN 2021 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
GOVINDAN R,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
JSW STEEL EMPLOYEES WELFARE TRUST ? ESOP PLAN 2026 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
YAYAVARAM SREENIVAS SRIKANTH,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
PATIL J D,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
JSW STEEL EMPLOYEES WELFARE TRUST ?  JSWSL OPJ SAMRUDDHI  PLAN 2021 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
SRAVANKUMAR Y V S,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
CHIRAG R. SHAH,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
P S KAPOOR,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
MURALI A,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
JSW STEEL EMPLOYEES WELFARE TRUST ?  OPJ ESOP  PLAN 2021 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
IMRANKHAN BABU MAZHAR ALIKHAN,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
JSW STEEL EMPLOYEES WELFARE TRUST ?  JSWSL OPJ SAMRUDDHI PLAN 2021 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
PARAB A V,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
MEENA SUBRAHMANYAN,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
R SRIVATSAN,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
VISHAL GUPTA,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
JSW STEEL EMPLOYEES WELFARE TRUST- ESOP PLAN 2016 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
SEN DK,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
JSW STEEL EMPLOYEES WELFARE TRUST ? OPJ SAMRUDDHI ESOP PLAN 2021 A/C,0.0,0.1007420247108407,0.0,0.0,0.0,0.1007420247108407,0.0,0.093026875872109,0.039139537558526526
TATA SONS PRIVATE LIMITED,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
TATA INDUSTRIES LIMITED,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
TATA INVESTMENT CORPORATION LIMITED,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
KALYANARAMAN K,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
KAIWAN OLIA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
SMITHA  UPADHYAYA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
BHARAT PURI,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
AJIT KRISHNAKUMAR,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
PUNIT GUPTA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
SIVAKUMAR SIVASANKARAN,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
MAHESH ISRANI,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
SUNIL D'SOUZA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
SUKHJEET SINGH MALHOTRA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
RAJDEEP SIKAND,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
NIDHI VERMA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
RATNA KRISHNAKUMAR,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
SHIKHA SHARMA,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
VOLTAS LIMITED,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
EWART INVESTMENTS LIMITED,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
PUNEET DAS,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
N. CHANDRASEKARAN,0.0,0.0824637518793545,0.0,0.0,0.0,0.0824637518793545,0.0,0.093026875872109,0.034569969350654976
VIPIN VERMA,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
JAIMIN BHATT,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
KOTAK MAHINDRA TRUSTEESHIP SERVICES LIMITED,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
VIRAT S DIWANJI,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
KVS MANIAN,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
PUNEET KAPOOR,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
JANAK DESAI,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
JAIMIN BHATT,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
SHIVKARAN TRUST,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
BRIJ DISA PARTHAV TRUST,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
JYOTSNA SINGH,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
BRIJ DISA ARNAV TRUST,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
GAURANG SHAH,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
OSCAR GOMES,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
N. MURALI KRISHNA,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
C. JAYARAM,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
CYNTHIA GOMES,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
D KANNAN,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
NARAYAN S. A.,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
BHASKARAN V,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
VENKATTU SRINIVASAN,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
SHANTI FAMILY TRUST.,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
DIPAK GUPTA,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
PRAKASH NAYAK,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
MANIANS FAMILY TRUST,0.0,0.0583984016772723,0.0,0.0,0.0,0.0583984016772723,0.0,0.093026875872109,0.028553631800134427
URAGASAINAREDDY MEDAPATI,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
MILAN KALAWADIA,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
SUBBA INTA,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
ANJUM SWAROOP,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
JAYA LAKSHMI AYYAGARI,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
TRICIA WETZEL,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
SONAL SHAH,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
TRICIA N WETZEL,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
KEERTHI KANDLIKAR,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
JEFF JORGENSON,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
SANJAY CHOUBEY,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
PATRICK AGHANIAN,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
BRYAN DIXON,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
EREZ ISRAELI,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
EREZ ISRAELI,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
MARC KIKUCHI,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
JUAN CARLOS ALVAREZ,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
MAYANK NAGAR,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
VINCENT COLICCHIO,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
LALITHA SUBRAMANIAN,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
SHOBHA CHAGAM,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
C SWAMYNATHAN,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
C SWAMINATHAN,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
JOHN ROOSENBERG II,0.0,0.0559203073698993,0.0,0.0,0.0,0.0559203073698993,0.0,0.093026875872109,0.027934108223291176
RAHUL MOHTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAHUL SINGH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAHUL MOHTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAHUL SINGH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRABHURAMAN SAYANAM,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAGHU RAMAN LAKSHMANAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRAFUL JAIN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
NEERAJ PURANDARE,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
NIRAJ KUMAR NIRBHAY NARAYAN DAS,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
NIRMALA DATLA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIVEK KUMAR JASSAL,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PAARTH GUPTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PANKAJ TAGRA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PANKAJ TAGRA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PARTHA SARADHI MARELLA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PARTHA SARADHI MARELLA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PAWAN KUMAR DANWAR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PIYUSH SAXENA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PONMOHAN KRISHNA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VITTAL DEVARAJAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAHUL SRIVASTAVA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRAFULL VERMA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAGHU RAMAN LAKSHMANAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRASUN ROY BARMAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRATEEK AGGARWAL,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRATEEK AGGARWAL,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRAVEEN SETH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRAVEEN SETH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PREETI KHOSLA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRITI GUPTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRIYADARSHI ASHOK DAS,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PRIYADARSHI ASHOK DAS,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
PUNEET MEHRA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VINUTHA M S RAO,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAGHAVAN SUNDARARAJAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAGHAVAN V KIDAMBI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAGHAVAN V.S. KIDAMBI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAHUL SOOD,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIKRANT DHAWAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAJ KUMAR WALIA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHIV NADAR FOUNDATION,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SIVAKUMAR GOPALAKRISHNAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SIVAKUMAR GOPALAKRISHNAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAY REDDY TARIMELA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAYAKUMAAR RAMANATHAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SIKI GIUNTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SIBA PRASAD SATAPATHY,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHYAM SUNDER ENJETI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHRIKANTH SHETTY,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHRIKANTH SHETTY,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAYAKUMAR CHINNASWAMY,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHIV KUMAR WALIA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SREEKUMAR KAIPPILLYIL UNNIKRISHNAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHIV KUMAR WALIA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHASHIDHAR KRISHNAMURTHY,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHANTANU BARUAH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHANKAR GOPALKRISHNAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHANKAR GOPALKRISHNAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SHAGUN RUNGTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAYAKUMAR CHINNASWAMY,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SAURABH KUMAR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SAUMYA DANWAR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SANTOSH MOKASHI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAY MALLYA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRIMATHI SHIVASHANKAR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAJAT BHAGAT,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUJITH KUMAR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
TUHIN BHATTACHARYA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
TAJESHWAR SINGH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SWAPAN JOHRI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SURYA PAWAN KUMAR VADAPALLI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SURYA PAWAN KUMAR VADAPALLI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VENKAT RAMESH KUMAR GHANTA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUNDAR RAJAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUMITHRA RANGANATHAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUMIT SEHGAL,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUKANTA KUMAR ACHARYA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUDIP LAHIRI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRIMATHI SHIVASHANKAR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUDIP KUMAR LAHIRI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SUBODH KUMAR JAIN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRIVATHSA G,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRIVATCHAN.RAJARAMAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRIVATCHAN RAJARAMAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRIRAM HARIHARAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRINIVASAN SESHADRI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SRINIVAS LAKKARAJU,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAY ANAND GUNTUR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIJAY ANAND GUNTUR,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VIKAS SHARMA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SANJOY GHOSH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SANJOY GHOSH,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAMADHYANI RENDU CHINTALA,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAVISHANKAR SETHURAMAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAVIKIRAN TAIRE,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VINEET VEDPRAKASH SOOD,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAVI YEDDANAPUDI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VINEET VEDPRAKASH SOOD,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAVI YEDDANAPUDI,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VINOD ANJAN TETE,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAVI KUMAR CHIRUGUDU,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RANGARAJAN VIJAYARAGHAVAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAMAPRASAD ANANTHA PRASAD,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
RAMACHANDRAN SUNDARARAJAN,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
SANJAY KAMBOJ,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
VINOD ANJAN TETE,0.0,0.0494533756651622,0.0,0.0,0.0,0.0494533756651622,0.0,0.093026875872109,0.0263173752971069
